feature	g__OTU_12j_tx3	g__OTU_147_hu9	g__OTU_15c_vgr	g__OTU_170_x4p	g__OTU_171_m9u	g__OTU_177_6lv	g__OTU_19b_4z3	g__OTU_19n_89a	g__OTU_1da_5ga	g__OTU_1do_kho	g__OTU_1en_ate	g__OTU_1gu_aka	g__OTU_1jd_2zm	g__OTU_1mh_382	g__OTU_1x2_g2s	g__OTU_23e_b2z	g__OTU_2b0_mhp	g__OTU_2b8_f91	g__OTU_2fn_wmd	g__OTU_2gc_6d1	g__OTU_2o2_6yo	g__OTU_2xj_7om	g__OTU_2zk_0a2	g__OTU_30c_wq6	g__OTU_33s_05v	g__OTU_364_bfm	g__OTU_38z_b67	g__OTU_3hx_aml	g__OTU_3k9_a18	g__OTU_3os_wud	g__OTU_3rf_dcf	g__OTU_47l_syc	g__OTU_49a_0th	g__OTU_4c7_3lf	g__OTU_4de_dyo	g__OTU_4hu_3g5	g__OTU_4ir_ttn	g__OTU_4ky_rdr	g__OTU_4ls_8y5	g__OTU_4py_s5r	g__OTU_4tu_e1b	g__OTU_4yr_btu	g__OTU_534_hgg	g__OTU_53w_9iz	g__OTU_595_pm5	g__OTU_5dc_i49	g__OTU_5fi_h78	g__OTU_5pb_7dy	g__OTU_5pi_2qx	g__OTU_60r_7ke	g__OTU_684_3ns	g__OTU_69p_qym	g__OTU_69x_367	g__OTU_6ao_ui9	g__OTU_6ej_r5n	g__OTU_6fr_khd	g__OTU_6kx_a1p	g__OTU_6mh_jhi	g__OTU_6t6_g6b	g__OTU_6t8_n39	g__OTU_6xb_5lw	g__OTU_72z_98c	g__OTU_75g_dn7	g__OTU_7e8_zkt	g__OTU_7er_wmy	g__OTU_7ic_4dv	g__OTU_7lh_yvd	g__OTU_7nd_fo4	g__OTU_7o2_uuz	g__OTU_7vl_66b	g__OTU_7xf_67e	g__OTU_7xx_6nk	g__OTU_82p_r33	g__OTU_8kv_lo2	g__OTU_8kx_41x	g__OTU_8li_862	g__OTU_8pf_2or	g__OTU_8t5_u4l	g__OTU_8tj_1vg	g__OTU_8x0_j94	g__OTU_94q_x95	g__OTU_9dc_cz6	g__OTU_9l0_247	g__OTU_9l6_viz	g__OTU_9n0_ar3	g__OTU_9qp_ahy	g__OTU_9r5_x6p	g__OTU_a5i_svx	g__OTU_acl_n7e	g__OTU_alt_4oz	g__OTU_aoh_md7	g__OTU_aud_zon	g__OTU_b09_jj8	g__OTU_b3m_ugv	g__OTU_b40_bb0	g__OTU_bie_9ox	g__OTU_bsj_9l3	g__OTU_bvn_7tv	g__OTU_c68_5vk	g__OTU_ccp_sse	g__OTU_cgg_3uv	g__OTU_cjy_1f3	g__OTU_ck6_ntu	g__OTU_cns_p1y	g__OTU_d01_dzt	g__OTU_dd6_pyp	g__OTU_df8_vdn	g__OTU_dkd_0as	g__OTU_dlu_i3z	g__OTU_drs_0qb	g__OTU_e5k_uqj	g__OTU_edz_ix0	g__OTU_eni_h32	g__OTU_eww_tb1	g__OTU_f9v_2jn	g__OTU_fcf_8nc	g__OTU_fe5_g8a	g__OTU_fep_klg	g__OTU_fjz_94m	g__OTU_fsy_s1o	g__OTU_g6t_oxk	g__OTU_g8f_fqs	g__OTU_gai_fsy	g__OTU_gb5_l4s	g__OTU_gek_29n	g__OTU_go0_1n6	g__OTU_gr5_393	g__OTU_grv_e2l	g__OTU_gt2_tpx	g__OTU_gzb_mis	g__OTU_h5n_ob0	g__OTU_hge_csd	g__OTU_hxt_g1v	g__OTU_hzj_d4f	g__OTU_ik4_yoo	g__OTU_j2i_6v4	g__OTU_j2r_7zv	g__OTU_j4j_kfv	g__OTU_j82_mq3	g__OTU_jnc_9aj	g__OTU_jvv_aco	g__OTU_jyd_ob7	g__OTU_jyp_8n8	g__OTU_jyr_2wo	g__OTU_k39_6zl	g__OTU_k92_198	g__OTU_kg4_svp	g__OTU_klc_hti	g__OTU_l3v_8mp	g__OTU_lpt_rsv	g__OTU_luw_wc0	g__OTU_m3t_7yb	g__OTU_m96_7wk	g__OTU_m9p_86n	g__OTU_mn8_t5t	g__OTU_mpf_nq1	g__OTU_mst_wi2	g__OTU_mxa_u54	g__OTU_n3k_04w	g__OTU_ncd_y44	g__OTU_nk8_8eo	g__OTU_npw_zoi	g__OTU_nx0_euh	g__OTU_o3u_kjg	g__OTU_ods_x7z	g__OTU_p3w_2j5	g__OTU_pa7_ht8	g__OTU_pm2_9oj	g__OTU_pn9_xxt	g__OTU_poy_9l2	g__OTU_pwm_uzw	g__OTU_pxk_1ex	g__OTU_pzy_n70	g__OTU_q85_krf	g__OTU_qjl_t4r	g__OTU_qqe_rgk	g__OTU_r4i_7g9	g__OTU_r6w_x3u	g__OTU_rbe_ww5	g__OTU_s1y_zg0	g__OTU_s93_18j	g__OTU_shc_rb5	g__OTU_sj2_yh2	g__OTU_sj9_cdm	g__OTU_smr_5tq	g__OTU_syq_cmj	g__OTU_t8z_21b	g__OTU_ter_b2k	g__OTU_tq6_57b	g__OTU_ttw_nbx
JMF-1901-5-0139	0	0.00985774893935612	0	0	0	0	0.0521587222360869	0	0.0321936610930871	0	0	0	0.000124781632143748	0	0.000124781632143748	0.0079860244571999	0.0326927876216621	0	0	0	0	0.217120039930122	0.000124781632143748	0.000623908160718743	0	0.000124781632143748	0	0.000124781632143748	0.000124781632143748	0.000124781632143748	0.000124781632143748	0.000998253057149987	0	0	0.00474170202146244	0.00286997753930621	0	0.000124781632143748	0.00885949588220613	0	0	0.00187172448215623	0	0	0.000124781632143748	0	0	0	0	0	0	0	0	0.00374344896431245	0.000124781632143748	0	0	0.00237085101073122	0.0591464936361367	0.0117294734215124	0.00948340404292488	0.00573995507861243	0	0	0	0	0	0.0380583978038433	0	0	0.00112303468929373	0	0.000249563264287497	0.000124781632143748	0.0149737958572498	0	0.000124781632143748	0	0.000249563264287497	0.0101073122036436	0.000124781632143748	0.000998253057149987	0	0.00349388570002495	0.00299475917144996	0.00786124282505615	0	0.00162216121786873	0.00074868979286249	0.0149737958572499	0.0149737958572498	0	0	0	0	0	0.000623908160718742	0.00761167956076865	0.000374344896431245	0.000124781632143748	0	0	0.000249563264287497	0.00586473671075617	0.174694285001248	0.000124781632143748	0.000374344896431245	0	0.00598951834289992	0.00074868979286249	0.00511604691789368	0	0	0.000124781632143748	0.000124781632143748	0	0.000124781632143748	0.00499126528574993	0.000124781632143748	0.000124781632143748	0	0	0.000374344896431245	0	0.00286997753930621	0.0318193161966558	0	0.0141003244322436	0	0	0.00074868979286249	0	0.00648864487147492	0	0.000499126528574994	0	0	0	0.0143498876965311	0.000124781632143748	0	0	0	0.000124781632143748	0	0.00249563264287497	0.0209633142001499	0	0.000249563264287497	0	0.040179685550287	0	0.000249563264287497	0	0.00112303468929373	0.00549039181432493	0	0	0.00237085101073122	0	0	0	0.000374344896431245	0.000124781632143748	0.000623908160718742	0	0	0.000124781632143748	0	0.000499126528574995	0	0.00399301222859995	0.000124781632143748	0.000124781632143748	0	0.00124781632143748	0	0	0	0	0.000623908160718742	0	0	0.00324432243573746	0.000124781632143748	0	0	0	0.0582730222111306	0
JMF-1901-5-0140	0	0.000210128178188696	0.000105064089094348	0.000840512712754781	0.000210128178188695	0	0.0042025635637739	0.000105064089094348	0.00630384534566085	0	0	0	0	0	0.000210128178188696	0.000840512712754782	0.0249001891153604	0.000105064089094348	0	0.000315192267283043	0	0.0339357007774743	0	0.0899348602647616	0.0306787140155494	0.000105064089094348	0	0.00042025635637739	0.035091405757512	0	0	0.000210128178188695	0	0	0.00367724311830217	0	0	0	0.000210128178188695	0	0	0	0.000210128178188695	0	0	0	0	0	0	0.0042025635637739	0	0	0	0.00126076906913217	0	0.00441269174196261	0	0	0	0.0022063458709813	0.00189115360369826	0	0	0	0	0	0.00189115360369826	0	0.000105064089094348	0	0	0	0.00346711494011347	0.000105064089094348	0.00682916579113259	0	0	0	0.000105064089094348	0.00956083210758562	0.000210128178188695	0.00126076906913217	0	0.000105064089094348	0	0.389262450094558	0	0.000105064089094348	0	0	0.00241647404917	0	0.000105064089094348	0	0.000105064089094348	0	0	0.00388737129649086	0.00262660222735869	0	0	0.000105064089094348	0	0.00189115360369825	0.223891573860055	0	0	0.0135532674931708	0.00168102542550956	0	0.000105064089094348	0.000105064089094348	0	0	0	0.000105064089094348	0	0.0044126917419626	0.00042025635637739	0	0	0	0.000105064089094348	0	0.00956083210758563	0	0.000315192267283043	0.0115570498003782	0	0	0.000525320445471738	0	0.00168102542550956	0	0.000105064089094348	0	0	0	0.000525320445471738	0	0	0	0	0	0	0.000105064089094348	0.0154444210968691	0	0.0328850598865308	0	0	0	0	0	0.00157596133641521	0	0	0	0.000210128178188695	0	0	0	0	0	0	0	0	0	0	0.00147089724732087	0.000105064089094348	0.000630384534566085	0	0.000315192267283043	0	0.000630384534566085	0	0	0	0	0	0	0	0.000105064089094348	0	0	0	0	0.00693422988022694	0
JMF-1901-5-0141	0	0.000278512741957945	0	0.000835538225873834	0	0	0.00584876758111685	0.0165715081464977	0.0128115861300654	0	0.0146219189527921	0	0.00696281854894863	0	0	0.00793761314580142	0.0104442278234229	0	0	0	0.000696281854894861	0.0176855591143295	0	0.00194958919370561	0	0	0	0	0.0015318200807687	0.0431694750034814	0	0	0	0	0.00139256370978972	0.000139256370978972	0	0.000278512741957945	0.000139256370978972	0	0	0.00264587104860049	0	0	0.00668430580699067	0.000278512741957945	0	0.000139256370978972	0.00710207491992759	0.000139256370978972	0	0.000278512741957945	0	0.00208884556468457	0.000278512741957945	0.000139256370978972	0.000278512741957945	0.000139256370978972	0	0.00334215290349535	0.000974794596852806	0.00320289653251636	0	0	0	0	0	0	0	0	0	0.00167107645174767	0.0169892772594346	0.285057791393956	0.0040384347583902	0	0	0	0	0.00529174209720095	0	0.0111405096783178	0	0.000974794596852806	0.000139256370978972	0.000417769112936917	0	0.00194958919370561	0	0.00835538225873834	0.00264587104860047	0.000974794596852806	0.005013229355243	0.000278512741957945	0	0.000139256370978972	0.000557025483915889	0.00278512741957945	0	0	0.000417769112936917	0	0.000139256370978972	0.0334215290349534	0.0729703383929815	0	0	0.00139256370978972	0.00793761314580142	0	0.000557025483915889	0.000139256370978972	0	0	0	0.00362066564545328	0	0.00612728032307478	0	0	0.000139256370978972	0	0	0.000278512741957945	0.000417769112936917	0.000139256370978972	0.000278512741957945	0.00988720233950703	0	0.000139256370978972	0	0	0	0	0.000139256370978972	0.00348140927447431	0.000139256370978972	0	0.00348140927447431	0	0	0	0.156106391867428	0	0	0	0.00167107645174767	0	0.000417769112936917	0	0.123381144687369	0.000835538225873834	0	0.000139256370978972	0.000417769112936917	0.000557025483915889	0	0	0.000557025483915889	0	0	0	0.000278512741957945	0	0.000139256370978972	0	0.000278512741957945	0.000139256370978972	0.000278512741957945	0.000139256370978972	0.0015318200807687	0.00334215290349534	0.000139256370978972	0	0	0.00111405096783178	0	0.000139256370978972	0	0	0	0	0.000417769112936917	0.0182425845982454	0.000835538225873834	0	0.000139256370978972	0	0.0240913521793622	0
JMF-1901-5-0142	0	0.000363372093023256	0	0.00532945736434109	0.000121124031007751	0	0.0109011627906977	0	0.0427567829457364	0	0.00230135658914729	0	0	0	0.000242248062015504	0.0067829457364341	0.0277374031007752	0	0.000121124031007751	0	0	0.0801841085271318	0	0.00230135658914729	0.000121124031007751	0	0	0	0.00218023255813953	0.000121124031007751	0.000484496124031006	0.000363372093023256	0	0	0.00193798449612403	0.00133236434108527	0	0	0.00557170542635659	0.00060562015503876	0	0.000968992248062015	0.000121124031007751	0.000968992248062015	0	0	0	0.000121124031007751	0	0	0.000363372093023256	0	0	0	0	0.000968992248062015	0	0.000363372093023256	0.000363372093023256	0.0167151162790698	0	0	0	0.000121124031007751	0.000121124031007751	0	0.000121124031007751	0	0	0	0.000121124031007751	0	0.0167151162790698	0.000484496124031006	0.0222868217054264	0.000121124031007751	0	0	0.000121124031007751	0.0276162790697674	0	0.00520833333333333	0	0	0.0053294573643411	0.000847868217054264	0	0.0032703488372093	0.000484496124031006	0.0804263565891473	0.0124757751937984	0.000121124031007751	0.0476017441860465	0.013202519379845	0.000242248062015504	0	0	0.00472383720930233	0.000121124031007751	0.000242248062015504	0	0	0.000363372093023256	0.0379118217054264	0.153706395348837	0.000121124031007751	0.000484496124031008	0	0.000242248062015503	0	0.000121124031007751	0	0	0	0	0	0	0.00968992248062015	0.0394864341085271	0.000121124031007751	0	0	0.000363372093023256	0	0	0	0.000242248062015503	0.0451792635658915	0.000121124031007751	0	0.00169573643410853	0	0.00121124031007752	0	0.00581395348837209	0	0	0.000242248062015503	0.00363372093023256	0	0.000121124031007751	0	0	0.00157461240310078	0	0.00230135658914729	0.0169573643410853	0	0.000242248062015504	0	0.0834544573643411	0.00193798449612403	0	0	0.00181686046511628	0.00714631782945736	0	0	0.00121124031007752	0	0.000121124031007751	0	0.000363372093023256	0.000121124031007751	0.00109011627906977	0	0.000242248062015504	0.00205910852713178	0.0323401162790699	0.0557170542635659	0	0.00411821705426355	0.000121124031007751	0.000242248062015504	0	0.000484496124031008	0	0	0	0	0.000726744186046512	0.000121124031007751	0	0.00181686046511629	0.00109011627906977	0	0	0.000484496124031008	0.0262839147286822	0
JMF-1901-5-0143	0.000543393882937433	0.000388138487812451	0	0.00100916006831237	0	0	0.0170780934637479	0.0124204316099984	0.0126533147026859	7.76276975624903e-05	0	0.000853904673187394	0.00861667442943643	0	0.000310510790249961	0.0223567768979972	0.028334109610309	0	0	0.00116441546343736	0.00621021580499923	0.0301971743518087	0.000776276975624903	0.00100916006831237	0.000232883092687472	0.00551156652693681	0	0	0.00248408632199969	0.0711069709672411	0	0.000155255395124981	0.000155255395124981	0	0.00271696941468716	0.000232883092687472	0	0.0605496040987425	0.0096258344977488	7.76276975624903e-05	0.0122651762148735	0.00597733271231176	0	0.000388138487812452	0	0	0	0.00201832013662475	0.0270920664493091	0	0	7.76276975624903e-05	0.000155255395124981	0.0016301816488123	0	0.000621021580499923	0.000388138487812452	0.00349324639031207	0.00768514205868654	0.0277907157273715	0.00100916006831237	0.00822853594162398	0	0.0420742120788698	0	0	7.76276975624903e-05	0.0240645862443721	7.76276975624903e-05	0	0	0.00139729855612483	0.00155255395124981	0.209439528023598	0.008073280546499	0	0	0.000698649278062414	0	0.0101692283806862	0	0.00318273560006211	0	0.000621021580499923	0.000465766185374942	0.000465766185374942	0	0.000698649278062414	0.000465766185374942	0.00450240645862444	0.0308958236298712	0.00473528955131191	0.0174662319515604	0.000155255395124981	7.76276975624903e-05	0.00357087408787456	0	0.00271696941468716	0	0	0.000543393882937433	0	0	0.0117994100294985	0.0569787300108679	0	7.76276975624903e-05	7.76276975624903e-05	0.00621021580499923	7.76276975624903e-05	0.000621021580499924	0	0	0	0	0.0132743362831859	7.76276975624903e-05	0.00372612948299954	7.76276975624903e-05	0	0.000543393882937433	0	7.76276975624903e-05	0	0.000543393882937433	0	0	0.00916006831237386	0	0.000853904673187394	0.000853904673187394	0	0.000853904673187394	0	0	0.00667598199037417	0	0.00419189566837448	0.00830616363918647	0.00574444961962429	0	0	0	0.000155255395124981	0.000465766185374942	0.0107126222636237	0.00178543704393728	0.00100916006831237	0.000232883092687472	0.000232883092687472	0	0.00683123738549915	0	0.000388138487812452	0.00147492625368731	0.000310510790249961	7.76276975624903e-05	0	0.000155255395124981	0.000232883092687472	0	7.76276975624903e-05	0.000776276975624903	0	0.000388138487812452	0	0	7.76276975624903e-05	0	0.00217357553174974	0.000931532370749884	0.00714174817574911	0	0.000155255395124981	0	0.000465766185374943	0	0.000621021580499923	0	0	0	0.00209594783418725	0.000388138487812452	0.00714174817574911	0	0.00256171401956219	0	0	0.056202453035243	7.76276975624903e-05
JMF-1901-5-0144	0	0.000381970970206264	0	0	0	0	0.0181436210847975	0	0.023109243697479	0	0.000190985485103132	0	0.000190985485103132	0	0.000190985485103132	0.00630252100840336	0.0368601986249045	0	0	0.000190985485103132	0	0.092436974789916	0	0.000763941940412529	0.000572956455309397	0	0.000190985485103132	0	0.000572956455309397	0.154698242933537	0	0.000954927425515661	0	0.000190985485103132	0.000190985485103132	0.0059205500381971	0	0	0	0.00210084033613445	0	0	0	0	0.000381970970206264	0	0	0	0.000190985485103132	0.000190985485103132	0	0	0.000381970970206264	0.00324675324675325	0	0.014323911382735	0	0.000190985485103132	0	0.00152788388082506	0.0011459129106188	0	0	0	0	0	0.000763941940412529	0	0	0	0	0	0.0359052711993889	0.000572956455309399	0.0269289533995416	0	0	0.000190985485103132	0	0.0267379679144385	0	0	0	0.00210084033613445	0.00248281130634072	0.00878533231474408	0	0.00267379679144385	0	0.0175706646294881	0.0175706646294881	0.000190985485103132	0	0.0064935064935065	0	0	0.00133689839572192	0.00897631779984722	0	0	0	0.000381970970206264	0.000190985485103132	0.000572956455309397	0.121848739495798	0	0	0.000763941940412529	0.0148968678380443	0.000572956455309397	0.0059205500381971	0	0.000190985485103132	0.000190985485103132	0	0	0	0.00859434682964095	0.000190985485103132	0	0.000190985485103132	0	0.00305576776165012	0	0.000381970970206264	0.0443086325439267	0	0.0338044308632544	0.000381970970206264	0	0.000572956455309397	0.000381970970206264	0	0.000381970970206264	0.00210084033613445	0	0.000190985485103132	0.000190985485103132	0.00954927425515661	0.00190985485103132	0	0	0	0	0	0	0.0164247517188694	0	0.00744843391902216	0	0.147058823529412	0	0.000190985485103132	0	0.000572956455309397	0	0	0	0.00152788388082506	0	0	0.000190985485103132	0.000190985485103132	0	0.00133689839572192	0	0.000954927425515661	0.000190985485103132	0.000954927425515661	0	0.000381970970206264	0.0110771581359816	0.000190985485103132	0.000190985485103132	0.000572956455309397	0	0	0	0.00229182582123759	0	0.000954927425515661	0.000190985485103132	0	0.000190985485103132	0	0	0	0	0.0299847211611918	0.000190985485103132
JMF-1901-5-0145	0	0.0001383700013837	0	0.0029057700290577	0	0	0.0049813200498132	0	0.02767400027674	0.0004151100041511	0	0.0004151100041511	0.00885568008855681	0	0.0002767400027674	0.0135602601356026	0.0410958904109589	0	0	0.0047045800470458	0.000968590009685901	0.0953369309533694	0	0.0002767400027674	0.0001383700013837	0	0.0004151100041511	0.0001383700013837	0.0004151100041511	0	0	0.0019371800193718	0	0	0.0026290300262903	0	0.0034592500345925	0	0.0016604400166044	0	0	0.0020755500207555	0	0	0	0	0	0.0105161201051612	0.00788709007887091	0.0381901203819012	0	0	0	0.0037359900373599	0	0.0001383700013837	0.0005534800055348	0.000830220008302201	0	0.031825100318251	0.0052580600525806	0.00235229002352289	0	0	0.0001383700013837	0.0024906600249066	0.0002767400027674	0.0233845302338453	0.0001383700013837	0.0011069600110696	0	0	0	0	0.0146672201466722	0	0	0.0002767400027674	0	0.0283658502836585	0.0001383700013837	0.0033208800332088	0.0001383700013837	0.0002767400027674	0.00124533001245331	0.104884461048844	0	0.000691850006918501	0	0.0220008302200083	0.0459388404593884	0	0.0261519302615193	0	0	0.00733361007333612	0.0001383700013837	0.00733361007333612	0	0	0.0005534800055348	0.0002767400027674	0	0.0379133803791338	0.104884461048844	0	0.0001383700013837	0	0.00816383008163831	0	0.0019371800193718	0	0	0	0	0.0114847101148471	0	0.00705687007056871	0.0038743600387436	0	0.0029057700290577	0	0.000691850006918501	0	0	0	0	0.0242147502421475	0	0.001383700013837	0.002767400027674	0	0.00871731008717311	0	0.0002767400027674	0.0020755500207555	0	0	0.00664176006641761	0.004151100041511	0	0	0	0	0	0.0023522900235229	0.0315483603154836	0.0001383700013837	0.00719524007195241	0	0.0001383700013837	0	0	0.0001383700013837	0.001383700013837	0.000691850006918501	0.0002767400027674	0	0.0011069600110696	0.000691850006918501	0	0	0.000691850006918501	0	0.0005534800055348	0	0	0.0004151100041511	0	0.0182648401826483	0.0016604400166044	0.00747198007471981	0	0.0002767400027674	0	0.000830220008302201	0.0164660301646603	0.0004151100041511	0	0.0005534800055348	0	0	0.000968590009685901	0	0	0.0020755500207555	0	0	0.0673861906738618	0
JMF-1901-5-0148	0.000128024580719498	0.00908974523108438	0.000128024580719498	0	0	0	0.000768147484316989	0.00947381897324286	0.00192036871079247	0.000384073742158493	0.0806554858532838	0	0.0111381385225964	0	0	0.00576110613237743	0.0431442837024709	0.000128024580719498	0	0	0	0.00473690948662143	0.000896172065036487	0.0069133273588529	0	0.000128024580719498	0	0	0.00256049161438996	0.000256049161438996	0	0.00294456535654846	0	0	0.00192036871079247	0.000128024580719498	0	0	0.000256049161438996	0.000256049161438995	0	0.000128024580719498	0.000384073742158494	0	0.0294456535654847	0	0	0.0119062860069133	0	0	0	0.000128024580719498	0.000128024580719498	0.00128024580719499	0	0.0512098322877993	0.000384073742158494	0.00115222122647548	0.00115222122647548	0.0229163999487902	0.000896172065036487	0.00358468826014595	0	0	0	0	0.000256049161438995	0	0	0	0	0	0.126360261170144	0	0.00537703239021892	0	0	0	0.000128024580719498	0.00550505697093842	0.000128024580719498	0.00627320445525541	0	0.00102419664575599	0.00230444245295098	0.00742542568173089	0	0.00115222122647548	0.000128024580719498	0.00243246703367046	0.0434003328639099	0	0	0.000128024580719498	0.000256049161438996	0	0.000640122903597491	0.00102419664575599	0	0	0	0	0	0.203175009601844	0.0165151709128153	0	0.000512098322877993	0	0.00166431954935348	0.000128024580719498	0.00435283574446294	0.000128024580719498	0	0	0	0.000256049161438995	0	0.00358468826014595	0	0	0.000896172065036487	0	0.00204839329151197	0.000512098322877993	0	0	0	0.00153629496863399	0	0.000896172065036487	0.00204839329151197	0.000128024580719498	0.00563308155165792	0	0.000768147484316988	0.0213801049801563	0	0	0.000512098322877993	0.000128024580719498	0	0	0	0	0	0.00320061451798745	0.00153629496863398	0.000128024580719498	0.000512098322877993	0	0.165023684547433	0	0	0	0.00166431954935348	0	0.000256049161438996	0	0.000768147484316989	0.000512098322877993	0	0.000256049161438996	0.000640122903597491	0	0.000256049161438996	0	0.00153629496863398	0	0	0.00128024580719498	0.00281654077582896	0.0157470234284983	0.000128024580719498	0.000128024580719498	0	0.00332863909870695	0.00332863909870695	0	0.000256049161438995	0.000256049161438996	0.000256049161438995	0	0	0.00102419664575599	0	0	0	0	0.0160030725899373	0
JMF-1901-5-0150	0	0.0108266276517922	0	0.000146305779078273	0	0	0.000146305779078273	0	0.0389173372348207	0	0	0	0.012289685442575	0	0.000292611558156547	0.00365764447695684	0.04491587417703	0	0	0	0	0.0419897585954645	0	0.00292611558156547	0.000292611558156547	0.0434528163862472	0	0	0.00117044623262619	0.000146305779078273	0	0	0	0	0.000877834674469641	0.000292611558156547	0	0	0	0	0	0.00526700804681785	0	0.000292611558156547	0.00043891733723482	0	0	0.037454279444038	0.000292611558156547	0.00043891733723482	0	0	0	0.00351133869787856	0	0.0184345281638625	0	0.000731528895391367	0.000292611558156547	0.00702267739575713	0.00146305779078273	0.0124359912216532	0	0	0	0	0.000146305779078273	0.000146305779078273	0	0	0	0	0.000585223116313094	0.000146305779078273	0.00702267739575713	0	0	0	0	0.0133138258961229	0	0.0021945866861741	0	0	0	0.00175566934893928	0	0.000292611558156547	0.00117044623262619	0.0817849305047549	0.0242867593269934	0.0178493050475494	0	0.000146305779078273	0.000146305779078273	0	0.000585223116313094	0.00292611558156547	0	0	0	0	0	0.160790051207023	0.136649597659108	0	0.000146305779078273	0	0.00555961960497439	0.000292611558156547	0.00117044623262619	0	0	0	0	0	0	0.00234089246525238	0	0	0.00234089246525238	0	0.00117044623262619	0	0	0	0	0.0144842721287491	0	0.000146305779078273	0.00673006583760058	0.000146305779078273	0.0099487929773226	0	0.00043891733723482	0	0	0	0.00292611558156547	0.000292611558156547	0	0	0	0	0	0.000146305779078273	0.0194586686174104	0	0.000438917337234819	0	0.126993416239942	0	0	0	0.000146305779078273	0.000146305779078273	0	0	0.000877834674469641	0	0.000146305779078273	0	0.00117044623262619	0	0.000146305779078273	0	0.000146305779078273	0	0.000877834674469641	0.000438917337234819	0.00395025603511338	0.00570592538405267	0	0.000146305779078273	0	0.00204828090709583	0.000146305779078273	0.00102414045354791	0	0	0.000146305779078273	0	0.000146305779078273	0	0.000731528895391367	0	0	0	0.0443306510607169	0
JMF-1901-5-0151	0.00192926045016077	0.000428724544480172	0	0	0	0	0.000428724544480172	0.00257234726688103	0.0115755627009646	0.000643086816720257	0	0	0	0	0.000643086816720257	0.0177920685959271	0.0362272240085745	0	0.000214362272240086	0	0.0122186495176849	0.0467309753483387	0.000214362272240086	0.0015005359056806	0	0.0810289389067524	0.00214362272240086	0	0.000428724544480172	0	0.000214362272240086	0.00192926045016077	0	0	0.000428724544480172	0.00171489817792069	0	0	0.00707395498392283	0	0.000214362272240086	0.0060021436227224	0.000214362272240086	0	0	0.00214362272240086	0.000214362272240086	0.0688102893890676	0.0342979635584137	0.0291532690246517	0.000214362272240086	0.0015005359056806	0	0.00471596998928189	0	0.0015005359056806	0.000214362272240086	0.00192926045016077	0	0.000643086816720257	0.00128617363344051	0	0	0	0	0.000214362272240086	0.000214362272240086	0.000428724544480172	0.000214362272240086	0	0.00107181136120043	0	0.0315112540192926	0.000857449088960343	0.00921757770632369	0.00107181136120043	0	0	0.00192926045016077	0.0192926045016077	0	0.00964630225080386	0.000214362272240086	0.00364415862808146	0.0030010718113612	0.000214362272240086	0	0.0015005359056806	0.00235798499464094	0.0090032154340836	0.00342979635584137	0.000214362272240086	0	0.17620578778135	0.000857449088960343	0	0.000857449088960343	0.00557341907824223	0	0	0	0	0	0.0242229367631297	0.0988210075026796	0.000214362272240086	0.000214362272240086	0	0.0030010718113612	0.000643086816720257	0.000214362272240086	0.000857449088960343	0.000428724544480172	0.000643086816720257	0	0	0	0.00171489817792069	0.0282958199356913	0	0.00107181136120043	0	0.0139335476956056	0	0.000214362272240086	0.0310825294748124	0.000214362272240086	0.00857449088960343	0	0	0	0.000428724544480172	0.00321543408360129	0.000214362272240086	0.00342979635584137	0.0207931404072883	0.000214362272240086	0	0.000643086816720257	0	0	0.000214362272240086	0.00171489817792069	0	0.0060021436227224	0.0137191854233655	0.0141479099678457	0	0.000857449088960343	0	0.000214362272240086	0.0015005359056806	0	0	0	0.0015005359056806	0.00557341907824223	0	0.00643086816720257	0.000643086816720257	0.000214362272240086	0.000214362272240086	0.000643086816720257	0	0.000857449088960343	0	0.000214362272240086	0.00192926045016077	0.000643086816720257	0.000214362272240086	0.00128617363344051	0.00364415862808146	0.00514469453376206	0.00171489817792069	0	0.000857449088960343	0	0.00278670953912112	0.00128617363344051	0.000214362272240086	0.000428724544480172	0.000214362272240086	0	0.000214362272240086	0	0.000428724544480172	0	0.00257234726688103	0.0137191854233655	0.000857449088960343
