feature	g__OTU_12j_tx3	g__OTU_147_hu9	g__OTU_15c_vgr	g__OTU_170_x4p	g__OTU_171_m9u	g__OTU_177_6lv	g__OTU_19b_4z3	g__OTU_19n_89a	g__OTU_1da_5ga	g__OTU_1do_kho	g__OTU_1en_ate	g__OTU_1gu_aka	g__OTU_1jd_2zm	g__OTU_1mh_382	g__OTU_1x2_g2s	g__OTU_23e_b2z	g__OTU_2b0_mhp	g__OTU_2b8_f91	g__OTU_2fn_wmd	g__OTU_2gc_6d1	g__OTU_2o2_6yo	g__OTU_2xj_7om	g__OTU_2zk_0a2	g__OTU_30c_wq6	g__OTU_33s_05v	g__OTU_364_bfm	g__OTU_38z_b67	g__OTU_3hx_aml	g__OTU_3k9_a18	g__OTU_3os_wud	g__OTU_3rf_dcf	g__OTU_47l_syc	g__OTU_49a_0th	g__OTU_4c7_3lf	g__OTU_4de_dyo	g__OTU_4hu_3g5	g__OTU_4ir_ttn	g__OTU_4ky_rdr	g__OTU_4ls_8y5	g__OTU_4py_s5r	g__OTU_4tu_e1b	g__OTU_4yr_btu	g__OTU_534_hgg	g__OTU_53w_9iz	g__OTU_595_pm5	g__OTU_5dc_i49	g__OTU_5fi_h78	g__OTU_5pb_7dy	g__OTU_5pi_2qx	g__OTU_60r_7ke	g__OTU_684_3ns	g__OTU_69p_qym	g__OTU_69x_367	g__OTU_6ao_ui9	g__OTU_6ej_r5n	g__OTU_6fr_khd	g__OTU_6kx_a1p	g__OTU_6mh_jhi	g__OTU_6t6_g6b	g__OTU_6t8_n39	g__OTU_6xb_5lw	g__OTU_72z_98c	g__OTU_75g_dn7	g__OTU_7e8_zkt	g__OTU_7er_wmy	g__OTU_7ic_4dv	g__OTU_7lh_yvd	g__OTU_7nd_fo4	g__OTU_7o2_uuz	g__OTU_7vl_66b	g__OTU_7xf_67e	g__OTU_7xx_6nk	g__OTU_82p_r33	g__OTU_8kv_lo2	g__OTU_8kx_41x	g__OTU_8li_862	g__OTU_8pf_2or	g__OTU_8t5_u4l	g__OTU_8tj_1vg	g__OTU_8x0_j94	g__OTU_94q_x95	g__OTU_9dc_cz6	g__OTU_9l0_247	g__OTU_9l6_viz	g__OTU_9n0_ar3	g__OTU_9qp_ahy	g__OTU_9r5_x6p	g__OTU_a5i_svx	g__OTU_acl_n7e	g__OTU_alt_4oz	g__OTU_aoh_md7	g__OTU_aud_zon	g__OTU_b09_jj8	g__OTU_b3m_ugv	g__OTU_b40_bb0	g__OTU_bie_9ox	g__OTU_bsj_9l3	g__OTU_bvn_7tv	g__OTU_c68_5vk	g__OTU_ccp_sse	g__OTU_cgg_3uv	g__OTU_cjy_1f3	g__OTU_ck6_ntu	g__OTU_cns_p1y	g__OTU_d01_dzt	g__OTU_dd6_pyp	g__OTU_df8_vdn	g__OTU_dkd_0as	g__OTU_dlu_i3z	g__OTU_drs_0qb	g__OTU_e5k_uqj	g__OTU_edz_ix0	g__OTU_eni_h32	g__OTU_eww_tb1	g__OTU_f9v_2jn	g__OTU_fcf_8nc	g__OTU_fe5_g8a	g__OTU_fep_klg	g__OTU_fjz_94m	g__OTU_fsy_s1o	g__OTU_g6t_oxk	g__OTU_g8f_fqs	g__OTU_gai_fsy	g__OTU_gb5_l4s	g__OTU_gek_29n	g__OTU_go0_1n6	g__OTU_gr5_393	g__OTU_grv_e2l	g__OTU_gt2_tpx	g__OTU_gzb_mis	g__OTU_h5n_ob0	g__OTU_hge_csd	g__OTU_hxt_g1v	g__OTU_hzj_d4f	g__OTU_ik4_yoo	g__OTU_j2i_6v4	g__OTU_j2r_7zv	g__OTU_j4j_kfv	g__OTU_j82_mq3	g__OTU_jnc_9aj	g__OTU_jvv_aco	g__OTU_jyd_ob7	g__OTU_jyp_8n8	g__OTU_jyr_2wo	g__OTU_k39_6zl	g__OTU_k92_198	g__OTU_kg4_svp	g__OTU_klc_hti	g__OTU_l3v_8mp	g__OTU_lpt_rsv	g__OTU_luw_wc0	g__OTU_m3t_7yb	g__OTU_m96_7wk	g__OTU_m9p_86n	g__OTU_mn8_t5t	g__OTU_mpf_nq1	g__OTU_mst_wi2	g__OTU_mxa_u54	g__OTU_n3k_04w	g__OTU_ncd_y44	g__OTU_nk8_8eo	g__OTU_npw_zoi	g__OTU_nx0_euh	g__OTU_o3u_kjg	g__OTU_ods_x7z	g__OTU_p3w_2j5	g__OTU_pa7_ht8	g__OTU_pm2_9oj	g__OTU_pn9_xxt	g__OTU_poy_9l2	g__OTU_pwm_uzw	g__OTU_pxk_1ex	g__OTU_pzy_n70	g__OTU_q85_krf	g__OTU_qjl_t4r	g__OTU_qqe_rgk	g__OTU_r4i_7g9	g__OTU_r6w_x3u	g__OTU_rbe_ww5	g__OTU_s1y_zg0	g__OTU_s93_18j	g__OTU_shc_rb5	g__OTU_sj2_yh2	g__OTU_sj9_cdm	g__OTU_smr_5tq	g__OTU_syq_cmj	g__OTU_t8z_21b	g__OTU_ter_b2k	g__OTU_tq6_57b	g__OTU_ttw_nbx
JMF-1901-5-0140	0	2.00000000000001	1	8.00000000000001	2	0	40	1	60	0	0	0	0	0	2.00000000000001	8.00000000000002	237	1	0	3	0	323	0	856.000000000001	291.999999999999	1	0	4	333.999999999999	0	0	2	0	0	35.0000000000001	0	0	0	2	0	0	0	2	0	0	0	0	0	0	40	0	0	0	12	0	42.0000000000001	0	0	0	21	18	0	0	0	0	0	18	0	1	0	0	0	33	1	65	0	0	0	1	90.9999999999999	2	12	0	1	0	3705	0	1	0	0	23.0000000000001	0	1	0	1	0	0	37	25	0	0	1	0	17.9999999999999	2131	0	0	129	16	0	1	1	0	0	0	1	0	42	4	0	0	0	1	0	91	0	3	110	0	0	5	0	16	0	1	0	0	0	5	0	0	0	0	0	0	1	147	0	313	0	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	1	6	0	3	0	6	0	0	0	0	0	0	0	1	0	0	0	0	66	0
JMF-1901-5-0141	0	2	0	6	0	0	42.0000000000001	119	91.9999999999998	0	105	0	50.0000000000001	0	0	57	75.0000000000001	0	0	0	5	127	0	14	0	0	0	0	11	310	0	0	0	0	10	1	0	2	1	0	0	19.0000000000001	0	0	48	2	0	1	51	1	0	2	0	14.9999999999999	2	1	2	1	0	24.0000000000001	7	23	0	0	0	0	0	0	0	0	0	12	122	2047	29	0	0	0	0	38	0	80	0	7	1	3	0	14	0	60	19	7	36	2	0	1	4	20	0	0	3	0	1	240	524	0	0	10	57	0	4	1	0	0	0	26	0	44	0	0	1	0	0	2	3	1	2	71	0	1	0	0	0	0	1	25	1	0	25	0	0	0	1121	0	0	0	12	0	3	0	886	6	0	1	3	4	0	0	4	0	0	0	2	0	1	0	2	1	2	1	11	24	1	0	0	8	0	1	0	0	0	0	3	131	6	0	1	0	173	0
JMF-1901-5-0142	0	3	0	44	0.999999999999996	0	90	0	353	0	19	0	0	0	2	55.9999999999999	229	0	0.999999999999996	0	0	662	0	19	0.999999999999996	0	0	0	18	0.999999999999996	3.99999999999999	3	0	0	16	11	0	0	46	5	0	8	0.999999999999996	8	0	0	0	0.999999999999996	0	0	3	0	0	0	0	8	0	3	3	138	0	0	0	0.999999999999996	0.999999999999996	0	0.999999999999996	0	0	0	0.999999999999996	0	138	3.99999999999999	184	0.999999999999996	0	0	0.999999999999996	228	0	43	0	0	44.0000000000001	7	0	27	3.99999999999999	664	103	0.999999999999996	393	109	2	0	0	39	0.999999999999996	2	0	0	3	313	1269	0.999999999999996	4	0	1.99999999999999	0	0.999999999999996	0	0	0	0	0	0	80	326	0.999999999999996	0	0	3	0	0	0	1.99999999999999	373	0.999999999999996	0	14	0	10	0	48	0	0	1.99999999999999	30	0	0.999999999999996	0	0	13	0	19	140	0	2	0	689	16	0	0	15	59	0	0	10	0	0.999999999999996	0	3	0.999999999999996	9.00000000000001	0	2	17	267.000000000001	460	0	33.9999999999999	0.999999999999996	2	0	4	0	0	0	0	6	0.999999999999996	0	15.0000000000001	9.00000000000001	0	0	4	217	0
JMF-1901-5-0143	7.00000000000001	4.99999999999999	0	13	0	0	220	159.999999999999	163	1	0	11	111	0	4	288	365	0	0	15	80	388.999999999999	10	13	3.00000000000001	71	0	0	32	915.999999999999	0	2	2	0	35	3.00000000000001	0	780	124	1	158	77	0	5.00000000000001	0	0	0	26	349	0	0	1	2	21	0	8	5.00000000000001	45	98.9999999999999	358	13	106	0	542	0	0	1	310.000000000001	1	0	0	18	20	2697.99999999999	104	0	0	9.00000000000001	0	131	0	41.0000000000001	0	8	6	6	0	9.00000000000001	6	58	398	61	225.000000000001	2	1	46	0	35	0	0	7.00000000000001	0	0	152	734	0	1	1	80	1	8.00000000000001	0	0	0	0	171.000000000001	1	48	1	0	7.00000000000001	0	1	0	7.00000000000001	0	0	118	0	11	11	0	11	0	0	86	0	54	107	74	0	0	0	2	6	138	23	13	3.00000000000001	3.00000000000001	0	88	0	5.00000000000001	18.9999999999999	4	1	0	2	3.00000000000001	0	1	10	0	5.00000000000001	0	0	1	0	28.0000000000001	12	92	0	2	0	6.00000000000001	0	8	0	0	0	27.0000000000001	5.00000000000001	92	0	33.0000000000001	0	0	724	1
JMF-1901-5-0144	0	2	0	0	0	0	94.9999999999998	0	121	0	1	0	1	0	1	33	193	0	0	1	0	484	0	4	3	0	1	0	3	809.999999999998	0	5	0	1	1	31	0	0	0	11	0	0	0	0	2	0	0	0	1	1	0	0	2	17	0	75.0000000000003	0	1	0	8.00000000000002	6.00000000000001	0	0	0	0	0	4	0	0	0	0	0	188	3.00000000000001	141	0	0	1	0	140	0	0	0	11	13	46	0	14	0	91.9999999999998	91.9999999999998	1	0	34	0	0	6.99999999999999	47	0	0	0	2	1	3	637.999999999999	0	0	4	77.9999999999998	3	31	0	1	1	0	0	0	45	1	0	1	0	16	0	2	232	0	177	2	0	3	2	0	2	11	0	1	1	50	10	0	0	0	0	0	0	86.0000000000002	0	39	0	770.000000000001	0	1	0	3	0	0	0	8.00000000000002	0	0	1	1	0	6.99999999999999	0	5	1	5	0	2	57.9999999999997	1	1	3	0	0	0	12	0	5	1	0	1	0	0	0	0	157	1
JMF-1901-5-0145	0	1	0	21	0	0	36	0	200	3	0	3	64	0	2	97.9999999999998	297	0	0	34	7	689	0	2	1	0	3	1	3	0	0	14	0	0	19	0	25	0	12	0	0	15	0	0	0	0	0	76.0000000000001	57	276	0	0	0	27	0	1	4	6	0	230	38	16.9999999999999	0	0	1	18	2	169	1	7.99999999999999	0	0	0	0	106	0	0	2	0	205	1	24	1	2	9.00000000000003	757.999999999998	0	5	0	159	332	0	189	0	0	53.0000000000001	1	53.0000000000001	0	0	4	2	0	274	757.999999999998	0	1	0	59	0	14	0	0	0	0	83.0000000000002	0	51	28	0	21	0	5	0	0	0	0	175	0	10	20	0	63	0	2	15	0	0	48	30	0	0	0	0	0	17	228	1	52	0	1	0	0	1	10	5	2	0	7.99999999999999	5	0	0	5	0	4	0	0	3	0	131.999999999999	12	54	0	2	0	6	119	3	0	4	0	0	7	0	0	15	0	0	486.999999999999	0
JMF-1901-5-0148	0.999999999999997	71.0000000000001	0.999999999999997	0	0	0	6	74	15	2.99999999999999	630	0	87.0000000000003	0	0	45.0000000000001	337	0.999999999999997	0	0	0	37	7	54	0	0.999999999999997	0	0	20	2	0	23	0	0	15	0.999999999999997	0	0	2	1.99999999999999	0	0.999999999999997	3	0	230.000000000001	0	0	92.9999999999996	0	0	0	0.999999999999997	0.999999999999997	10.0000000000001	0	400	3	8.99999999999996	8.99999999999996	179	7	28	0	0	0	0	1.99999999999999	0	0	0	0	0	986.999999999998	0	42	0	0	0	0.999999999999997	43	0.999999999999997	49	0	8.00000000000003	18.0000000000001	58	0	8.99999999999996	0.999999999999997	19	339	0	0	0.999999999999997	2	0	5	8.00000000000003	0	0	0	0	0	1587	129	0	4	0	13	0.999999999999997	34	0.999999999999997	0	0	0	1.99999999999999	0	28	0	0	7	0	16	4	0	0	0	12.0000000000001	0	7	16	0.999999999999997	44	0	5.99999999999999	167.000000000001	0	0	4	0.999999999999997	0	0	0	0	0	25	12	0.999999999999997	4	0	1289	0	0	0	13	0	2	0	6	4	0	2	5	0	2	0	12	0	0	9.99999999999997	22	123	0.999999999999997	0.999999999999997	0	26	26	0	1.99999999999999	2	1.99999999999999	0	0	8.00000000000003	0	0	0	0	125	0
JMF-1901-5-0150	0	73.9999999999999	0	0.999999999999998	0	0	0.999999999999998	0	266	0	0	0	84.0000000000005	0	2	25	307	0	0	0	0	287	0	20	2	297	0	0	8	0.999999999999998	0	0	0	0	6	2	0	0	0	0	0	36	0	2	3	0	0	256	2	3	0	0	0	24	0	126	0	5	2	48	9.99999999999998	84.9999999999999	0	0	0	0	0.999999999999998	0.999999999999998	0	0	0	0	4	0.999999999999998	48	0	0	0	0	91	0	15	0	0	0	12	0	2	8	559	166	122	0	0.999999999999998	0.999999999999998	0	4	20	0	0	0	0	0	1099	934.000000000003	0	0.999999999999998	0	38	2	8	0	0	0	0	0	0	16	0	0	16	0	8	0	0	0	0	99.0000000000004	0	0.999999999999998	46	0.999999999999998	68	0	3	0	0	0	20	2	0	0	0	0	0	0.999999999999998	133	0	2.99999999999999	0	868.000000000002	0	0	0	0.999999999999998	0.999999999999998	0	0	6	0	0.999999999999998	0	8	0	0.999999999999998	0	0.999999999999998	0	6	2.99999999999999	27	39	0	0.999999999999998	0	14	0.999999999999998	7	0	0	0.999999999999998	0	0.999999999999998	0	5	0	0	0	303	0
JMF-1901-5-0151	9	2	0	0	0	0	2	12	53.9999999999998	3	0	0	0	0	3	83	169	0	0.999999999999999	0	56.9999999999999	218	0.999999999999999	7	0	378	10	0	2	0	0.999999999999999	9	0	0	2	8	0	0	33	0	0.999999999999999	28	0.999999999999999	0	0	10	0.999999999999999	321	160	136	0.999999999999999	7	0	22	0	7	0.999999999999999	9	0	3	6	0	0	0	0	0.999999999999999	0.999999999999999	2	0.999999999999999	0	5	0	147	4	43	5	0	0	9	89.9999999999999	0	45	0.999999999999999	17	14	0.999999999999999	0	7	11	42	16	0.999999999999999	0	821.999999999999	4	0	4	26	0	0	0	0	0	113	461	0.999999999999999	0.999999999999999	0	14	3	0.999999999999999	4	2	3	0	0	0	8	132	0	5	0	65	0	0.999999999999999	145	0.999999999999999	40	0	0	0	2	15	0.999999999999999	16	96.9999999999998	0.999999999999999	0	3	0	0	0.999999999999999	8	0	28	64.0000000000002	66.0000000000001	0	4	0	0.999999999999999	7	0	0	0	7	26	0	30	3	0.999999999999999	0.999999999999999	3	0	4	0	0.999999999999999	9	3	0.999999999999999	6	17	24	8	0	4	0	13	6	0.999999999999999	2	0.999999999999999	0	0.999999999999999	0	2	0	12	63.9999999999998	4
JMF-1901-5-0152	0	12	5	39	0	0	569	0	206	0	0	0	0	0	17	167	296	0	0	0	0	338	0	499	2	0	0	0	33	3	0	0	2	0	23	8.00000000000003	0	0	1	5	0	1	2	0	0	0	0	109	1	123	1	2	2	10	0	87	3	5	1	40	9.00000000000002	1	0	0	0	0	1	0	1	0	18	0	120	2	14	0	0	0	2	638	4	1	0	4	68.9999999999997	93.9999999999997	0	56	8.00000000000003	191	143	0	0	4	5	35	6	36	3	0	0	4	4	95.0000000000004	335	6.99999999999998	2	5	23	0	12	1	0	0	2	0	1	92.0000000000003	5	13	4	0	9.00000000000002	0	5	76.0000000000001	5	153	0	3	4	4	107	0	56	31	1	0	20	0	1	0	1	0	1	0	171	0	281	5	2	2	0	0	11	1	0	0	17	3	2	1	10	0	41	0	8.00000000000003	2	0	307	0	199	1	28	8.00000000000003	0	14	2	1	6	6.99999999999998	0	0	1	0	44	0	0	81.0000000000004	2
JMF-1901-5-0154	0	11	0	37	0	0	113	4	139.999999999999	15	0.999999999999998	0	118	0	2.99999999999999	111	94.0000000000004	0	36	9.00000000000002	46	87.9999999999997	9.00000000000002	38	2.99999999999999	170	0	0.999999999999998	54.9999999999999	0	0	0	2	102	18	6	0	0	0.999999999999998	5	0	0.999999999999998	0	0	4	0	0.999999999999998	70.9999999999996	148	2	0	2	0.999999999999998	6	0	0	2	133	7.99999999999999	26	6.99999999999997	2	2	0	0	0	0	5	0.999999999999998	0	4	0	96.0000000000002	33	11	24	0	0.999999999999998	0.999999999999998	91.9999999999999	0	133	0	6.99999999999997	46	51	0.999999999999998	6.99999999999997	26	22	65.0000000000002	3	0	27	0	0.999999999999998	0.999999999999998	71.0000000000002	0	0	14	16	0	128	62.9999999999998	0	0	6.99999999999997	16	0	2.99999999999999	2	0	0	0	80.9999999999998	0	13	17	2	0	0	16	0.999999999999998	11	6	0	23	867.999999999997	0.999999999999998	0	0	4	0	9.00000000000002	42	0.999999999999998	320	28	0	0	0	0	0	6.99999999999997	17	3	0	0.999999999999998	6.99999999999997	2	2	0	5	0	0.999999999999998	27	0	35	3	0.999999999999998	0	0	0.999999999999998	0	0.999999999999998	3	6	0	0	13	47	0	0	0.999999999999998	4	0	0	12	0.999999999999998	0.999999999999998	0	29	15	4	0	0	0	35	0
JMF-1901-5-0157	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	246	427	3	0	0	0	170.999999999999	0	12	2	0	0	5	629	0	1	6	0	0	124	0	0	0	11	0	0	0	0	18	0	83	0	0	0	0	0	0	4	30	0	0	0	0	0	154	232	0	17.0000000000001	0	0	0	189.000000000001	0	1	0	0	0	395.999999999999	0	379.999999999999	0	0	0	0	249	0	455	0	0	0	217	0	6	0	2	109	0	0	0	0	0	0	73.0000000000001	0	0	0	0	0	35	3315	0	0	23	100	0	0	0	0	0	0	0	0	340	7	3	0	0	1	0	5	0	0	250	0	29	43	3	1	0	18	0	0	0	8	0	0	0	0	0	0	0	131	0	156	0	50	0	0	0	87	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4.99999999999999	0	133	0	0	0	27	0	0	1	0	0	0	1	1	0	0	0	0	1476	0
JMF-1901-5-0158	27	23	0	9.00000000000002	0	0	107	83.9999999999997	175	0	0	6	54	0	3	139	316	0.999999999999997	0	3	32	356	0	12	5.99999999999999	0.999999999999997	2	0	43	0	0	6	0.999999999999997	0	4	0.999999999999997	0	0	329	8	0	11	0.999999999999997	6	1.99999999999999	3	0	240	1.99999999999999	134	0.999999999999997	0	0	19	2	9.00000000000002	5	12	371	339	19	47	0	0	0	26	11	2	0	2	0	11	60	0	14	0	0	0	0	137	0	24	0	63	6.99999999999998	298	0	9.99999999999997	4.99999999999999	163	111	148.999999999999	0.999999999999997	0.999999999999997	0	0	0.999999999999997	63.0000000000001	0	0	13	0	0	316	634.999999999999	0	2	6.99999999999998	62	0	2	0.999999999999997	0.999999999999997	0	0	160	0.999999999999997	21	8	6.99999999999998	3	0	0.999999999999997	0	6	0.999999999999997	2.99999999999999	80.9999999999997	0	11	9.99999999999997	0	4	0	1.99999999999999	0.999999999999997	0	0	55	3	0	0	0	0	4	16	135	4	0	9.99999999999997	0.999999999999997	31	0	42	9.99999999999997	27	0	0	5	2	0	0	0.999999999999997	0	10	0	5	0	18	148.999999999999	8	41	0.999999999999997	1.99999999999999	0.999999999999997	20	0.999999999999997	3	0	0.999999999999997	0	0.999999999999997	4	85.9999999999998	0	0	0	0.999999999999997	608.000000000001	0
JMF-1901-5-0161	0	5.99999999999999	0	0	0	0	91.9999999999999	0	32	0	0	0	20	0	0	91.9999999999999	272	0	0	16	0	166	0	21.0000000000001	2.00000000000001	1	0	0	21.0000000000001	0	2	2.00000000000001	0	0	8.00000000000001	2.00000000000001	0	0	60.9999999999998	0	0	1	0	0	0	0	0	2.00000000000001	1	0	0	0	0	13	0	0	0	0	176	603.000000000002	88.9999999999998	12	0	0	2.00000000000001	0	1	0	0	0	0	0	59.0000000000001	2.00000000000001	152	0	0	0	0	287	0	19	0	0	1	3	0	32	0	0	49	346	63	0	0	0	2	60.9999999999998	2	2	2	0	0	45	1030	0	0	3	53	0	2.00000000000001	3	0	0	0	123	0	11	0	0	0	517	0	0	2.00000000000001	0	0	33	0	8.00000000000001	9.00000000000002	0	0	5.99999999999999	4	51	0	0	27	9.00000000000002	0	0	0	3	3	0	52	0	3	0	3	8.00000000000001	1	10	32	7	4	0	1	1	0	0	0	0	3	0	5.99999999999999	3	1	5.99999999999999	2	59.0000000000001	1	0	1	2	1	0	0	0	0	0	0	90.0000000000002	0	0	0	0	514	0
JMF-1901-5-0163	0	0.999999999999998	0	0	0.999999999999998	0	17	0	19	0	0	0	0	0	0	43.9999999999999	835.999999999999	0	0	22	0	85.0000000000002	0	7.99999999999999	0.999999999999998	0.999999999999998	0	7.99999999999999	160	0.999999999999998	0	19	0.999999999999998	0	0	0.999999999999998	0	0	24	0	0	0	0	0	0.999999999999998	0.999999999999998	0	0.999999999999998	2	227	0	0	0.999999999999998	11	0	0	0	0	0	2.99999999999999	0	0	0	0	0	0.999999999999998	0.999999999999998	0	269	3	0	0	18	2	213	0	0	0	4	1467	0	176	2	0	9.99999999999998	324	0	3	0	0	674.000000000001	33	0	9.99999999999998	0	0	7	0.999999999999998	4	0	0	3	0	0.999999999999998	113	0.999999999999998	0	2	53	0	0.999999999999998	0	0	0	0	0	0.999999999999998	345	52	0	0	0	0	0	7.99999999999999	0.999999999999998	0.999999999999998	40	0	0	2	2	63.9999999999997	0	5	0	0	0.999999999999998	2	24	0	0	0	19	0	0	50	0	23	0	0.999999999999998	0	0	0	33	39	0	0	0.999999999999998	0	0	0	0	0.999999999999998	4	0	5	0	0	0	0	22	0	48	0	0	0	0	20	0	0	17	0	0	0	0	0	0	6.00000000000001	0
JMF-1901-5-0164	0	11	0	7.99999999999997	0	222	0	0	12	0	0	0	102	0	2	56	186	0	0	0	4	64.0000000000001	0	0	0	53	0	0	2	0	0	0	0	150	10	0	0	15	2	3	518	1	0	13	0	4	0	1	116	0	0	0	0	11	0	0	4	5.99999999999998	1	75.9999999999999	0	13	0	177	1	0	0	146	0	0	0	0	2	1102	134	2	143	0	0	49	0	40	0	5.99999999999998	2	2	0	4	0	7	132	0	42	0	0	0	1	47	0	1	4	1	0	83.0000000000002	75.0000000000001	0	4	0	45	0	27	0	0	4	0	76.9999999999997	0	54	1	0	84.9999999999998	187	5.99999999999998	0	0	0	0	143	3	4	2	0	3	0	0	0	231	73	0	2	0	0	0	7	2	11	16	0	0	0	3	0	0	0	5.99999999999998	1	1	5	14	0	0	1	2	0	1	0	3	5.99999999999998	11	12	37	130	0	0	2	3	0	1	2	0	1	1	4	3	0	0	0	0	122	2
JMF-1901-5-0183	0	2	0	5	0	0	4	1	129	0	49	0	8.99999999999998	0	1	56.0000000000002	880.000000000001	0	96.9999999999999	0	0	400	0	4	0	2	0	0	33	1	1	1	0	0	16	5	0	0	0	6.99999999999999	0	2	1	4	1	0	0	93.9999999999998	18	2	5	0	1	13	0	0	0	5	1	263	0	10	0	1	4	1	0	0	0	0	0	0	4	1	55.9999999999997	0	0	0	0	80.0000000000001	0	11	0	10	6.99999999999999	0	0	8.00000000000001	1	185	106	0	0	3	0	0	1	60.0000000000002	0	5	0	0	0	215	1056	0	3	96.9999999999999	23	0	1	6.00000000000002	0	0	4	0	0	28	0	0	11	0	0	0	2	10	1	89	0	6.00000000000002	3	0	0	1	2	1	0	0	12	0	0	0	1	1	0	0	125	0	21	0	1	0	0	0	6.99999999999999	0	0	0	1	0	0	0	1	0	15.0000000000001	1	3	1	1	6.99999999999999	5	26	2	2	3	14	0	0	0	0	0	62	0	1	0	0	1	2	451	0
JMF-1901-5-0184	0	5	1	31.9999999999999	0	0	34	5	508	3	9	1	83.9999999999999	0	13	110	214	0	0	0	25	194	13	24	30	0	0	0	4	2.00000000000001	0	4	1	1	9	1	0	1	1	8	0	3	1	14	1	0	1	11	54	256	2	1	2	27.9999999999999	1	52	1	20	1	27.0000000000001	8	13	0	0	3	4	3	2	20.0000000000001	0	0	1	2	5	49	16	0	0	0	143	0	10	1	4	51	26	10	28	3	0	138	0	0	958.999999999997	0	12	2	29	0	0	0	1	0	79	1595	0	1	2.00000000000001	9.00000000000001	3	25	3.00000000000001	1	1	0	157	0	15	19	0	22	0	2	0	0	4	0	2.00000000000001	0	31	2	0	37	1	1	57	1	0	15	1	0	1	0	0	0	2.00000000000001	455.000000000001	4	1006	0	0	1	0	1	19	1	16.9999999999999	0	1	0	0	0	0	1	1	0	6.00000000000001	0	0	4	18	152	0	9.00000000000001	0	4	1	0	2	0	1	2	12	4	0	69	0	3	1541	0
JMF-1910-2-0002	0	0	0	14	0	0	19	5.99999999999999	136	0	0	0	1	0	2	18	44	0	0	20	2	71.9999999999999	0	0	0	0	0	0	0	0	0	1	0	0	1	0	5	0	0	0	0	5	0	0	0	0	0	29	2	3	0	0	0	6.99999999999999	0	12	0	0	33	9.99999999999999	0	4	12	0	0	0	0	0	0	0	0	0	17	1	32	0	298	0	0	16	0	6.99999999999999	0	3	0	1	0	1	0	5	35	0	14	1	0	14	1	7.99999999999999	0	0	0	0	0	52.9999999999999	231	0	0	0	5.99999999999999	0	1	0	0	0	0	0	0	5	5	0	1	1	1	0	1	7.99999999999999	0	73.9999999999999	23	0	0	1	1	0	1	0	0	0	12	0	0	0	1	0	0	7.99999999999999	7.99999999999999	0	0	0	2	1	0	0	2	0	0	0	1	0	0	0	0	0	3	0	0	0	0	102	0	1	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	32	0
JMF-1910-2-0003	0	0	0	5.00000000000001	0	0	56.0000000000001	7	19	0	30	0	7	0	0	2.00000000000001	91	0	0	1	0	79	0	5	7	0	0	0	25.0000000000001	0	0	1	0	0	0	0	0	0	0	3	0	2.00000000000001	0	0	0	0	0	14.0000000000001	1	62	0	0	0	8	0	15	0	0	0	31	4	2.00000000000001	0	0	0	0	0	0	0	0	0	0	3	0	19.9999999999999	0	0	0	0	12	0	1	0	0	0	24	0	1	0	33	80	64	1	0	0	0	1	3	0	0	0	0	0	51.0000000000001	255	0	0	1	2.00000000000001	0	0	0	0	0	0	0	0	4	37	1	0	0	0	0	9	17.0000000000001	0	70.0000000000002	0	0	3	0	8	0	1	0	1	0	16	0	0	0	0	0	0	0	61.0000000000001	0	22	0	0	3	0	0	0	2.00000000000001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	41.0000000000001	0
JMF-1910-2-0007	0	0	0	6.00000000000001	0	182	3	11	4.00000000000001	0	18.9999999999999	0	8	0	0	18	59	0	0	0	45	8.00000000000001	0	1	0	2	0	0	2	1	0	0	0	0	4.00000000000001	0	3	2	1	0	53	1	0	0	0	0	0	5	11	3	0	0	0	7	0	1	0	0	3	24.9999999999999	2	35	2	0	0	0	0	0	0	0	0	0	24	388.000000000001	7	0	0	0	0	31.0000000000001	0	1	0	0	0	3	0	3	0	6	13	0	74	1	0	5	0	12	0	0	0	0	0	33.0000000000001	62	0	0	0	5	0	1	0	0	0	0	70	0	3	1	0	15	90.0000000000001	0	1	0	0	0	9.00000000000001	1	6	1	0	1	0	1	0	0	5	2	0	0	0	0	0	0	1	24	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	23	0
